season,week,Team,Elo_pregame
2024,5,Oklahoma State,1549.8759285657038
2024,6,Oklahoma State,1518.9471097075711
2024,7,Oklahoma State,1477.461226946954
2024,8,Oklahoma State,1469.1887658085727
2024,9,Oklahoma State,1439.6946453777282
2024,10,Oklahoma State,1397.1002245591642
2024,11,Oklahoma State,1355.1747748065932
2024,12,Oklahoma State,1339.5291550780835
2024,13,Oklahoma State,1323.161595456549
2024,2,Old Dominion,1500.0
2024,3,Old Dominion,1475.8385761611416
2024,5,Old Dominion,1441.9690119702134
2024,6,Old Dominion,1460.0086197379694
2024,7,Old Dominion,1441.984937715339
2024,8,Old Dominion,1468.3632923164398
2024,9,Old Dominion,1497.2037247456608
2024,10,Old Dominion,1536.3886985350268
2024,12,Old Dominion,1508.848041398344
2024,13,Old Dominion,1494.8112257749426
2024,14,Old Dominion,1472.5826291516642
2024,2,Ole Miss,1500.0
2024,3,Ole Miss,1535.391676914323
2024,4,Ole Miss,1610.6145401881536
2024,5,Ole Miss,1634.8669000954992
2024,6,Ole Miss,1613.6754515112166
2024,7,Ole Miss,1648.014917375935
2024,9,Ole Miss,1626.3072564528595
2024,10,Ole Miss,1637.6384774165288
2024,11,Ole Miss,1669.1244181319194
2024,13,Ole Miss,1689.0915098933185
2024,14,Ole Miss,1660.212657747881
2024,2,Oregon,1500.0
2024,3,Oregon,1512.5416650333664
2024,5,Oregon,1559.2535663305478
2024,6,Oregon,1587.4735086891842
2024,7,Oregon,1604.133265522233
2024,8,Oregon,1610.9005180720053
2024,9,Oregon,1628.74580774624
2024,10,Oregon,1653.15869170101
2024,11,Oregon,1686.2072152092533
2024,12,Oregon,1692.8652608366137
2024,13,Oregon,1701.6357053260283
2024,14,Oregon,1714.849280926581
2024,15,Oregon,1730.921115193803
2024,2,Oregon State,1500.0
2024,3,Oregon State,1538.3799770281028
2024,4,Oregon State,1491.6680757309214
2024,6,Oregon State,1513.663398410481
2024,7,Oregon State,1537.5572729718745
2024,8,Oregon State,1512.5567942036866
2024,9,Oregon State,1467.2716695730558
2024,11,Oregon State,1438.3085175496024
2024,12,Oregon State,1415.9705603300984
2024,13,Oregon State,1378.728440043857
2024,14,Oregon State,1392.2351979814052
2024,2,Penn State,1500.0
2024,4,Penn State,1518.8124975500496
2024,5,Penn State,1548.4525476910567
2024,6,Penn State,1575.3997383985545
2024,7,Penn State,1588.6756771034793
2024,9,Penn State,1608.285806236747
2024,10,Penn State,1638.9099785423293
2024,11,Penn State,1612.519718286393
2024,12,Penn State,1632.9138925157984
2024,13,Penn State,1645.8075118979898
2024,14,Penn State,1661.4440050192288
2024,15,Penn State,1645.372170752007
2024,16,Penn State,1663.962707559877
2024,17,Penn State,1702.591285621169
2024,18,Penn State,1731.6107470514562
2024,2,Pittsburgh,1500.0
2024,3,Pittsburgh,1508.6064728221645
2024,6,Pittsburgh,1522.697509081534
2024,7,Pittsburgh,1550.0204032630954
2024,8,Pittsburgh,1597.4186920425316
2024,9,Pittsburgh,1621.4075216770154
2024,10,Pittsburgh,1590.2677795583013
2024,11,Pittsburgh,1563.2656203418037
2024,12,Pittsburgh,1512.4746299882627
2024,13,Pittsburgh,1471.7700722801403
2024,14,Pittsburgh,1437.3557771064789
2024,3,Purdue,1500.0
2024,4,Purdue,1447.806779247136
2024,5,Purdue,1425.8114565675764
2024,6,Purdue,1394.704309567196
2024,7,Purdue,1365.428740767107
2024,8,Purdue,1361.6463505879087
2024,10,Purdue,1343.801060913674
2024,11,Purdue,1319.06354358293
2024,12,Purdue,1312.209126966069
2024,13,Purdue,1299.3155075838777
2024,14,Purdue,1287.8775353334936
2024,3,Rice,1500.0
2024,4,Rice,1468.525188026066
2024,5,Rice,1446.6124215901525
2024,7,Rice,1438.0367909034896
2024,8,Rice,1447.3905472754345
2024,9,Rice,1431.6293187121798
2024,10,Rice,1419.8642063338068
2024,11,Rice,1457.3771265882338
2024,13,Rice,1445.4477614884406
2024,14,Rice,1435.518231034209
2024,2,Rutgers,1500.0
2024,4,Rutgers,1531.6325506706382
2024,5,Rutgers,1549.784951545673
2024,6,Rutgers,1561.4678379759468
2024,7,Rutgers,1539.9085442540274
2024,8,Rutgers,1489.6038792463687
2024,9,Rutgers,1469.554400681129
2024,11,Rutgers,1442.5894598453172
2024,12,Rutgers,1497.0007133503768
2024,13,Rutgers,1513.9063347815102
2024,14,Rutgers,1489.5148302343737
2024,15,Rutgers,1525.474068383257
2024,2,SMU,1500.0
2024,3,SMU,1484.7576903502493
2024,4,SMU,1468.6141274949682
2024,5,SMU,1505.999310376475
2024,6,SMU,1558.3521321878488
2024,7,SMU,1600.767951398686
2024,8,SMU,1636.0376732433322
2024,9,SMU,1644.7672226715617
2024,10,SMU,1685.9098002815201
2024,11,SMU,1690.8860049368948
2024,13,SMU,1719.3408990000673
2024,14,SMU,1762.4651350847287
2024,15,SMU,1771.8819977940539
2024,16,SMU,1755.637008360028
2024,17,SMU,1698.1888464109
2024,2,Sam Houston,1500.0
2024,3,Sam Houston,1468.645837416584
2024,4,Sam Houston,1496.7217387137082
2024,5,Sam Houston,1544.4754721333106
2024,6,Sam Houston,1580.1222999638642
2024,7,Sam Houston,1598.2223263321364
2024,8,Sam Houston,1560.106377313165
2024,9,Sam Houston,1573.3940090109745
2024,11,Sam Houston,1583.683158723592
2024,12,Sam Houston,1596.8638885555172
2024,13,Sam Houston,1578.1310911171408
2024,14,Sam Houston,1588.9123713776148
2024,2,San Diego State,1500.0
2024,3,San Diego State,1461.6200229718972
2024,5,San Diego State,1440.0172431533713
2024,6,San Diego State,1434.4233476568177
2024,7,San Diego State,1446.604411482188
2024,9,San Diego State,1477.3947675183058
2024,10,San Diego State,1448.6677780818209
2024,11,San Diego State,1430.7767201674337
2024,12,San Diego State,1407.8083454916382
2024,13,San Diego State,1375.3724284827551
2024,14,San Diego State,1351.7551089276244
2024,2,San Jose State,1500.0
2024,3,San Jose State,1526.364863971704
2024,4,San Jose State,1547.7719211895057
2024,6,San Jose State,1531.459910775966
2024,7,San Jose State,1540.7600581980932
2024,8,San Jose State,1513.6542179008375
2024,9,San Jose State,1529.8178557607837
2024,11,San Jose State,1494.9935609943548
2024,12,San Jose State,1517.3315182138588
2024,13,San Jose State,1493.312359908547
2024,2,South Alabama,1500.0
2024,4,South Alabama,1481.1875024499504
2024,5,South Alabama,1525.2545609480458
2024,6,South Alabama,1495.4093022766249
2024,7,South Alabama,1483.9642208703356
2024,8,South Alabama,1501.3764582530705
2024,9,South Alabama,1537.2561238153153
2024,10,South Alabama,1549.8149351540603
2024,11,South Alabama,1532.6211507777496
2024,12,South Alabama,1549.0645798118323
2024,13,South Alabama,1560.5667055236756
2024,14,South Alabama,1545.8810709457323
2024,2,South Carolina,1500.0
2024,3,South Carolina,1540.4542066864037
2024,4,South Carolina,1521.9218158415854
2024,6,South Carolina,1549.5844229717266
2024,7,South Carolina,1515.244957107008
2024,8,South Carolina,1507.0105083555443
2024,10,South Carolina,1547.5926481646604
2024,11,South Carolina,1585.8186498249224
2024,12,South Carolina,1621.8180387080731
2024,14,South Carolina,1632.7887806503766
2024,15,South Carolina,1652.373510970033
2024,2,South Florida,1500.0
2024,3,South Florida,1470.1828968382629
2024,4,South Florida,1512.9524432577832
2024,5,South Florida,1473.973829818977
2024,7,South Florida,1442.8043817687187
2024,8,South Florida,1414.919811394751
2024,9,South Florida,1433.172313847333
2024,10,South Florida,1471.4552730311718
2024,11,South Florida,1440.6631013346575
2024,12,South Florida,1462.1243728504257
2024,13,South Florida,1516.0095815039097
2024,14,South Florida,1487.5983075173517
2024,3,Southern Miss,1500.0
2024,4,Southern Miss,1457.2304535804797
2024,6,Southern Miss,1423.5354005909478
2024,7,Southern Miss,1402.1248451122085
2024,8,Southern Miss,1386.8458791667804
2024,9,Southern Miss,1355.919478777055
2024,11,Southern Miss,1345.719783272447
2024,12,Southern Miss,1309.283832141838
2024,13,Southern Miss,1284.1160233367132
2024,3,Stanford,1500.0
2024,4,Stanford,1514.4064168739749
2024,5,Stanford,1482.9733170991897
2024,6,Stanford,1429.634535721006
2024,7,Stanford,1387.839320882222
2024,8,Stanford,1357.3160701957274
2024,9,Stanford,1344.114568795829
2024,11,Stanford,1291.3745230579138
2024,12,Stanford,1313.3495054906457
2024,2,Syracuse,1500.0
2024,3,Syracuse,1513.933119921755
2024,5,Syracuse,1514.80785116884
2024,6,Syracuse,1537.5354879890886
2024,7,Syracuse,1576.3340019423667
2024,8,Syracuse,1537.73544421242
2024,9,Syracuse,1548.7241498475537
2024,10,Syracuse,1555.5278547749804
2024,11,Syracuse,1560.2128841965307
2024,12,Syracuse,1587.0496118987287
2024,13,Syracuse,1606.0407664913862
2024,3,TCU,1500.0
2024,4,TCU,1491.9438513077218
2024,5,TCU,1454.558668426215
2024,6,TCU,1462.9594116914566
2024,7,TCU,1431.4426522691033
2024,8,TCU,1458.347232516551
2024,9,TCU,1480.154945838211
2024,10,TCU,1487.4381807880975
2024,11,TCU,1502.0349874259439
2024,12,TCU,1517.6806071544536
2024,13,TCU,1543.6705551365205
2024,14,TCU,1560.0556597865211
2024,15,TCU,1581.6038518851697
2024,2,Temple,1500.0
2024,3,Temple,1469.8538824355244
2024,4,Temple,1444.2476658391327
2024,5,Temple,1468.8288273125288
2024,6,Temple,1435.9072475116607
2024,8,Temple,1423.1105500597353
2024,9,Temple,1443.8377175936585
2024,11,Temple,1416.8667729276785
2024,12,Temple,1420.7011085836716
2024,13,Temple,1412.722829187413
2024,14,Temple,1391.1602700206781
2024,2,Tennessee,1500.0
2024,3,Tennessee,1532.7242434826958
2024,4,Tennessee,1566.7778332414673
2024,6,Tennessee,1594.6810542448463
2024,7,Tennessee,1573.5760009476248
2024,8,Tennessee,1593.0734543930546
2024,10,Tennessee,1610.3506879505126
2024,11,Tennessee,1619.8085521851372
2024,12,Tennessee,1628.516914671605
2024,13,Tennessee,1619.0104249303536
2024,14,Tennessee,1631.3390165834453
2024,15,Tennessee,1653.43239627851
2024,2,Texas,1500.0
2024,3,Texas,1537.196556687997
2024,4,Texas,1563.801234236436
2024,5,Texas,1594.6334182412818
2024,7,Texas,1607.1786420458927
2024,8,Texas,1636.1669034397996
2024,9,Texas,1595.5007058765775
2024,11,Texas,1610.8868026879204
2024,12,Texas,1631.3783752649708
2024,13,Texas,1650.9571980512953
2024,14,Texas,1659.7704964339962
2024,15,Texas,1685.7207101401232
2024,16,Texas,1662.2410046263408
2024,17,Texas,1728.1346202640605
2024,18,Texas,1705.6751538773817
2024,3,Texas A&M,1500.0
2024,4,Texas A&M,1532.7678966610229
2024,5,Texas A&M,1547.1103155662154
2024,6,Texas A&M,1563.6095755313127
2024,8,Texas A&M,1594.9812024556406
2024,9,Texas A&M,1609.3035855064782
2024,10,Texas A&M,1636.0562288732465
2024,11,Texas A&M,1597.8302272129845
2024,12,Texas A&M,1610.931517231353
2024,13,Texas A&M,1619.4698921464467
2024,14,Texas A&M,1599.9063090103461
2024,15,Texas A&M,1573.9560953042192
2024,2,Texas State,1500.0
2024,3,Texas State,1533.3729197488694
2024,5,Texas State,1515.670488678204
2024,6,Texas State,1508.766951900906
2024,7,Texas State,1539.077232108248
2024,8,Texas State,1562.7899969483765
2024,9,Texas State,1533.9495645191555
2024,10,Texas State,1512.85739277316
2024,11,Texas State,1541.0404417044538
2024,12,Texas State,1580.6455627938915
2024,13,Texas State,1558.1259927411652
2024,14,Texas State,1553.44253545488
2024,2,Texas Tech,1500.0
2024,3,Texas Tech,1472.0356511999241
2024,4,Texas Tech,1510.4085659211414
2024,5,Texas Tech,1532.2853438218233
2024,6,Texas Tech,1545.8836567156368
2024,8,Texas Tech,1569.8193813891373
2024,9,Texas Tech,1521.632056614497
2024,10,Texas Tech,1514.3488216646106
2024,11,Texas Tech,1524.6053193311352
2024,12,Texas Tech,1498.5571068860922
2024,13,Texas Tech,1514.9246665076266
2024,14,Texas Tech,1525.9966573469837
2024,15,Texas Tech,1557.3848877530177
2024,2,Toledo,1500.0
2024,3,Toledo,1525.0833300667327
2024,4,Toledo,1561.438721902844
2024,6,Toledo,1543.817962380198
2024,7,Toledo,1559.422204964489
2024,8,Toledo,1527.7023354250168
2024,9,Toledo,1552.7691750683473
2024,10,Toledo,1512.9799931969023
2024,11,Toledo,1520.8282698261091
2024,12,Toledo,1538.8315103750153
2024,13,Toledo,1505.1104474637543
2024,14,Toledo,1469.9377351042
2024,2,Troy,1500.0
2024,3,Troy,1461.2177575314008
2024,5,Troy,1437.9659029761128
2024,6,Troy,1420.6162255990178
2024,7,Troy,1390.3059453916758
2024,8,Troy,1372.8937080089408
2024,9,Troy,1362.4876393318957
2024,10,Troy,1388.0390584462623
2024,11,Troy,1420.2889598511952
2024,12,Troy,1452.3375369291214
2024,13,Troy,1469.713445386202
2024,2,Tulane,1500.0
2024,3,Tulane,1474.1805815335067
2024,4,Tulane,1452.7784088670464
2024,5,Tulane,1484.2853739668797
2024,6,Tulane,1515.454822017138
2024,8,Tulane,1553.1302251763707
2024,9,Tulane,1568.8914537396254
2024,10,Tulane,1593.470851306328
2024,11,Tulane,1622.6143509221986
2024,12,Tulane,1636.417937998614
2024,13,Tulane,1678.0872822796402
2024,14,Tulane,1643.732450992369
2024,15,Tulane,1611.7165261319128
2024,2,Tulsa,1500.0
2024,3,Tulsa,1485.4395778011801
2024,4,Tulsa,1444.7299163543787
2024,5,Tulsa,1469.1459405766207
2024,6,Tulsa,1440.1993902730985
2024,8,Tulsa,1411.1829375328857
2024,9,Tulsa,1390.4557699989625
2024,10,Tulsa,1397.9547345742496
2024,11,Tulsa,1358.981071820873
2024,12,Tulsa,1342.643706676315
2024,13,Tulsa,1326.5397891844414
2024,2,UAB,1500.0
2024,3,UAB,1470.1828968382629
2024,5,UAB,1448.732851260125
2024,6,UAB,1419.5915999441609
2024,7,UAB,1381.9161967849282
2024,8,UAB,1371.1232536656526
2024,10,UAB,1352.8707512130704
2024,11,UAB,1391.844413966447
2024,12,UAB,1379.7280563323739
2024,13,UAB,1366.3958516972468
2024,14,UAB,1404.7366561380363
2024,2,UCF,1500.0
2024,3,UCF,1531.354162583416
2024,5,UCF,1539.410311275694
2024,6,UCF,1497.870849986073
2024,7,UCF,1475.6964832529768
2024,8,UCF,1454.996674110185
2024,9,UCF,1448.917871077943
2024,10,UCF,1432.280944986498
2024,11,UCF,1467.847745964457
2024,13,UCF,1459.0818679597621
2024,2,UCLA,1500.0
2024,3,UCLA,1517.2129456443288
2024,4,UCLA,1473.5663460752771
2024,5,UCLA,1451.6707862405049
2024,6,UCLA,1423.4508438818684
2024,7,UCLA,1410.1749051769436
2024,8,UCLA,1395.8980893986343
2024,10,UCLA,1415.947567963874
2024,11,UCLA,1445.9838011927382
2024,12,UCLA,1463.9542379269428
2024,13,UCLA,1443.2244081960937
2024,14,UCLA,1422.7644919722077
2024,2,UL Monroe,1500.0
2024,4,UL Monroe,1529.8171031617371
2024,5,UL Monroe,1498.9849191568912
2024,6,UL Monroe,1516.3345965339863
2024,7,UL Monroe,1528.7252439272247
2024,8,UL Monroe,1544.0042098726528
2024,9,UL Monroe,1508.124544310408
2024,10,UL Monroe,1474.2890770237263
2024,11,UL Monroe,1431.7432518618825
2024,12,UL Monroe,1403.7046952040846
2024,13,UL Monroe,1376.930179634919
2024,14,UL Monroe,1355.8738769577346
2024,3,UNLV,1500.0
2024,5,UNLV,1516.6020496015599
2024,6,UNLV,1536.1313122025242
2024,7,UNLV,1512.9586270873233
2024,8,UNLV,1537.2708933152433
2024,9,UNLV,1543.6841505860589
2024,11,UNLV,1524.1693671860976
2024,12,UNLV,1531.3982578715306
2024,13,UNLV,1554.596164212536
2024,14,UNLV,1581.3593792932986
2024,15,UNLV,1602.7055988079803
2024,2,USC,1500.0
2024,4,USC,1535.2089050622187
2024,5,USC,1520.3993310511246
2024,6,USC,1540.8607407178602
2024,7,USC,1519.3456788622887
2024,8,USC,1491.6028287546285
2024,9,USC,1482.7999218248915
2024,10,USC,1509.7648626607033
2024,12,USC,1492.7238969682296
2024,13,USC,1511.558465493926
2024,14,USC,1532.018381717812
2024,15,USC,1516.6708553814522
2024,3,UTEP,1500.0
2024,4,UTEP,1475.7386794592205
2024,5,UTEP,1452.815311337916
2024,6,UTEP,1424.0720202846605
2024,7,UTEP,1389.71511479288
2024,8,UTEP,1417.9754887322954
2024,9,UTEP,1404.2357381124184
2024,10,UTEP,1376.5741060333307
2024,12,UTEP,1401.8857824757479
2024,13,UTEP,1382.040228558159
2024,2,UTSA,1500.0
2024,3,UTSA,1466.6270802511306
2024,5,UTSA,1440.0224027026916
2024,7,UTSA,1422.2135163872063
2024,8,UTSA,1412.8597600152614
2024,9,UTSA,1440.4994869244915
2024,10,UTSA,1433.0005223492044
2024,11,UTSA,1462.9912816745561
2024,12,UTSA,1492.4900550858717
2024,13,UTSA,1541.7908562060331
2024,14,UTSA,1548.1864840485212
2024,3,Uconn,1500.0
2024,4,Uconn,1482.3965750153307
2024,5,Uconn,1516.4242994225046
2024,6,Uconn,1551.7304893220341
2024,8,Uconn,1564.5271867739596
2024,9,Uconn,1543.5635315394022
2024,10,Uconn,1555.3286439177753
2024,11,Uconn,1564.3557702686128
2024,13,Uconn,1576.472127902686
2024,14,Uconn,1555.8178721646227
2024,15,Uconn,1563.161500077508
2024,2,Utah,1500.0
2024,3,Utah,1522.480699420612
2024,4,Utah,1553.9901441708303
2024,5,Utah,1571.6592698974912
2024,6,Utah,1534.860887395964
2024,7,Utah,1510.0871968637748
2024,8,Utah,1466.1385954048403
2024,9,Utah,1429.111774142829
2024,10,Utah,1417.9949421833333
2024,11,Utah,1414.4810888483887
2024,12,Utah,1398.4022284647185
2024,13,Utah,1381.523210760492
2024,2,Utah State,1500.0
2024,3,Utah State,1464.7910949377813
2024,4,Utah State,1433.281650187563
2024,6,Utah State,1408.7004887141668
2024,7,Utah State,1389.1508544965604
2024,8,Utah State,1364.8385882686405
2024,9,Utah State,1348.3832616539332
2024,11,Utah State,1352.655514042225
2024,12,Utah State,1343.5797872112116
2024,13,Utah State,1382.4491958825424
2024,14,Utah State,1431.720622007677
2024,3,Vanderbilt,1500.0
2024,4,Vanderbilt,1483.8241487021212
2024,6,Vanderbilt,1470.9005672793292
2024,7,Vanderbilt,1493.3377184818726
2024,8,Vanderbilt,1534.5531637245826
2024,9,Vanderbilt,1544.210071160932
2024,10,Vanderbilt,1528.8239743495892
2024,11,Vanderbilt,1555.3818525737959
2024,13,Vanderbilt,1519.3824636906452
2024,14,Vanderbilt,1501.204572332431
2024,15,Vanderbilt,1479.1111926373665
2024,2,Virginia,1500.0
2024,3,Virginia,1517.064838971993
2024,4,Virginia,1481.239711076794
2024,6,Virginia,1521.5479228022232
2024,7,Virginia,1544.6229050567492
2024,8,Virginia,1523.4004926563555
2024,9,Virginia,1509.649620932103
2024,10,Virginia,1461.5656463206417
2024,11,Virginia,1488.5678055371393
2024,12,Virginia,1510.9462021603354
2024,13,Virginia,1499.4414997941199
2024,14,Virginia,1458.1683046923183
2024,2,Virginia Tech,1500.0
2024,3,Virginia Tech,1526.1489012911745
2024,4,Virginia Tech,1560.0184654821028
2024,5,Virginia Tech,1541.866064607068
2024,6,Virginia Tech,1564.794444093295
2024,7,Virginia Tech,1585.7929026160093
2024,8,Virginia Tech,1606.8052983692437
2024,9,Virginia Tech,1590.5274718338676
2024,10,Virginia Tech,1556.5949255719818
2024,11,Virginia Tech,1555.1981313629863
2024,12,Virginia Tech,1538.2880920798484
2024,13,Virginia Tech,1524.4082269191413
2024,14,Virginia Tech,1547.6598420350851
2024,2,Wake Forest,1500.0
2024,3,Wake Forest,1491.5416338501716
2024,5,Wake Forest,1456.1108828036515
2024,6,Wake Forest,1440.7637995329687
2024,7,Wake Forest,1458.477074572016
2024,8,Wake Forest,1432.565295202996
2024,9,Wake Forest,1466.7304518374517
2024,10,Wake Forest,1475.458291714034
2024,11,Wake Forest,1448.9865785948332
2024,12,Wake Forest,1432.0712112994363
2024,13,Wake Forest,1407.026338637205
2024,2,Washington,1500.0
2024,3,Washington,1527.9643488000759
2024,4,Washington,1508.263949365583
2024,5,Washington,1531.341217715066
2024,6,Washington,1519.6583312847922
2024,7,Washington,1541.1252719992194
2024,9,Washington,1510.538680268855
2024,10,Washington,1496.3253490046059
2024,11,Washington,1513.3663146970796
2024,12,Washington,1492.9721404676743
2024,13,Washington,1513.7019701985234
2024,14,Washington,1500.4883945979707
2024,2,Washington State,1500.0
2024,3,Washington State,1527.9643488000759
2024,4,Washington State,1547.6647482345688
2024,5,Washington State,1563.9767586481087
2024,7,Washington State,1528.2218219622268
2024,8,Washington State,1555.6393447709493
2024,9,Washington State,1568.8609073823434
